,hours_per_week_schedule,bio_count,rate,number_subjects,welcoming_kw,desc_count,num_popular_subjects,experience_kw,postgrad_degree
2697,8,140,65,16,1,10,7,0,1
2698,52,367,50,12,0,9,7,0,1
2699,40,197,35,8,1,7,7,0,0
2700,23,298,75,6,0,11,3,0,1
2701,57,331,100,11,0,6,1,1,1
2702,82,155,70,25,0,8,17,0,1
2703,23,196,40,6,1,6,2,1,1
2704,105,135,49,6,1,8,4,0,0
2705,70,263,40,16,0,6,8,0,0
2706,112,252,35,16,1,7,9,0,0
2707,67,147,75,8,1,3,0,0,1
2708,155,301,30,8,0,5,2,1,0
2709,111,205,120,8,1,12,0,0,1
2710,112,252,60,10,1,8,0,0,1
2711,39,317,45,21,0,8,4,0,1
2712,74,199,100,10,0,5,2,0,1
2713,60,137,28,8,1,3,0,0,0
2714,104,133,15,13,0,2,9,1,1
2715,34,240,60,9,0,10,4,0,1
2716,50,243,65,22,1,8,15,0,1
2717,28,329,50,7,1,7,1,0,1
2718,93,168,70,20,0,9,4,0,1
2719,44,263,30,21,0,7,12,0,0
2720,76,195,100,21,1,10,18,0,0
2721,66,312,30,10,0,4,8,0,1
2722,60,323,35,20,0,9,18,0,1
2723,15,142,27,51,0,6,28,0,0
2724,112,170,50,12,0,6,5,0,0
2725,42,183,125,20,0,7,5,1,0
2726,40,315,65,14,0,7,2,1,0
2727,61,287,30,16,1,10,11,0,0
2728,45,333,45,22,0,4,0,0,0
2729,60,101,64,17,0,5,11,0,1
2730,63,247,60,25,0,6,0,0,1
2731,74,63,40,10,0,11,4,0,1
2732,84,125,45,12,0,2,9,1,1
2733,126,251,35,8,0,6,4,0,1
2734,17,281,40,15,1,4,11,0,1
2735,65,362,40,8,1,5,1,0,0
2736,78,205,30,11,1,10,10,0,0
2737,112,321,55,55,0,10,29,1,1
2738,37,225,20,10,1,8,4,0,0
2739,40,264,85,5,1,10,0,0,1
2740,84,136,45,17,0,7,2,1,1
2741,36,321,40,12,0,5,9,0,1
2742,91,141,45,23,0,7,14,1,0
2743,84,329,35,11,0,4,8,1,0
2744,28,269,30,15,1,3,9,0,0
2745,67,258,50,8,0,5,3,1,0
2746,104,318,35,10,0,9,9,1,1
2747,84,352,35,21,0,10,10,0,0
2748,81,376,75,23,0,12,5,0,1
2749,35,219,52,3,1,6,2,0,0
2750,54,122,45,18,0,10,4,0,0
2751,63,74,60,11,0,9,7,1,1
2752,31,377,60,30,1,3,1,1,1
2753,76,379,40,9,1,10,2,0,0
2754,168,369,50,15,0,8,2,0,1
2755,30,157,30,22,0,6,10,0,0
2756,27,344,50,24,1,10,10,0,1
2757,32,298,40,24,1,4,14,1,0
2758,44,79,75,29,1,14,21,0,0
2759,37,218,55,9,1,5,0,1,1
2760,84,127,30,5,0,10,3,0,1
2761,77,216,45,31,1,8,24,0,0
2762,52,95,55,14,0,4,12,0,0
2763,77,364,90,19,0,9,13,0,0
2764,45,223,22,6,0,7,4,0,1
2765,48,247,35,6,0,6,0,0,1
2766,49,379,40,6,0,4,0,0,0
2767,119,342,50,43,0,9,10,0,1
2768,65,242,25,31,0,8,21,1,0
2769,18,357,48,9,0,10,6,1,0
2770,86,147,40,12,0,9,5,0,0
2771,47,177,45,10,0,4,0,0,0
2772,55,220,40,12,1,9,4,0,0
2773,77,297,50,15,0,6,13,0,1
2774,41,106,65,8,1,9,4,1,0
2775,83,177,45,24,0,5,11,0,1
2776,41,254,40,17,1,9,5,0,0
2777,48,311,87,10,0,11,1,0,1
2778,27,237,40,41,0,8,16,0,1
2779,33,96,75,10,0,10,6,0,1
2780,37,158,80,4,0,10,1,1,1
2781,50,221,25,5,0,8,5,1,0
2782,53,176,40,16,1,7,7,1,1
2783,45,273,40,10,0,5,2,0,1
2784,80,180,50,17,1,8,6,0,0
2785,55,157,60,11,0,7,8,0,1
2786,126,303,55,11,0,8,0,1,1
2787,39,166,95,32,1,10,1,0,0
2788,42,335,25,34,0,9,17,0,0
2789,109,73,50,8,0,11,5,0,1
2790,55,351,30,10,0,7,1,0,0
2791,30,162,50,4,0,6,0,0,0
2792,77,36,65,12,0,6,5,1,0
2793,56,341,300,22,1,7,16,1,0
2794,51,82,80,20,0,5,14,0,1
2795,21,304,50,20,0,9,1,0,1
2796,66,274,30,11,1,7,3,0,0
2797,3,158,45,12,1,9,2,0,1
2798,70,332,65,8,1,7,6,1,1
2799,168,293,200,36,0,10,9,0,1
2800,112,301,50,11,1,6,3,0,0
2801,59,181,50,22,0,4,14,0,0
2802,60,179,32,5,1,7,4,0,1
2803,27,329,35,9,1,5,9,0,1
2804,41,141,50,21,0,9,14,0,1
2805,84,370,40,10,0,11,3,0,1
2806,66,310,100,25,1,7,1,0,1
2807,4,331,50,4,0,8,3,0,0
2808,70,294,45,28,0,5,15,0,0
2809,40,145,70,6,1,5,6,0,1
2810,24,245,35,9,0,8,9,1,1
2811,35,110,40,12,0,8,9,0,1
2812,24,329,40,11,0,4,9,0,1
2813,106,290,35,19,0,7,13,0,0
2814,29,309,39,16,0,10,3,0,0
2815,63,217,40,22,1,9,5,0,0
2816,75,252,60,11,0,11,2,0,1
2817,34,327,70,9,0,9,3,0,0
2818,38,119,50,6,1,6,5,0,1
2819,105,348,60,47,1,5,32,1,0
2820,16,190,150,9,1,10,6,0,0
2821,58,315,65,14,1,5,9,0,0
2822,58,145,40,7,0,7,4,0,0
2823,91,174,65,14,0,9,5,1,1
2824,49,349,40,15,1,13,3,0,0
2825,168,288,45,12,1,5,8,0,1
2826,72,209,35,15,0,9,12,0,0
2827,30,310,40,55,0,4,18,0,1
2828,26,271,100,16,0,6,8,0,1
2829,48,306,35,11,1,11,7,0,0
2830,61,106,35,24,1,3,7,0,1
2831,23,335,40,7,0,7,6,0,1
2832,31,117,40,5,0,5,5,0,0
2833,72,197,55,11,0,12,2,0,0
2834,18,340,60,4,0,9,2,1,1
2835,39,345,50,7,1,8,5,0,0
2836,70,74,40,9,0,10,4,0,1
2837,51,340,60,14,0,9,7,0,0
2838,105,155,25,7,0,7,6,0,0
2839,31,229,49,13,0,7,8,0,1
2840,41,263,35,10,1,6,8,0,1
2841,72,358,50,18,0,9,6,1,0
2842,168,270,88,18,0,9,0,0,1
2843,35,183,35,11,0,8,8,1,0
2844,72,107,40,16,0,3,8,0,1
2845,70,225,50,12,0,7,3,0,0
2846,71,44,75,23,0,9,9,0,0
2847,73,168,60,19,0,9,6,0,1
2848,60,123,75,5,1,9,5,0,1
2849,47,123,35,19,0,4,7,0,1
2850,18,357,48,9,0,10,6,1,0
2851,35,63,55,5,1,6,0,1,1
2852,112,107,80,16,0,10,11,0,1
2853,40,84,70,25,0,4,19,0,1
2854,72,155,35,4,0,3,0,0,0
2855,50,243,65,22,1,8,15,0,1
2856,33,193,30,8,0,9,3,0,0
2857,44,69,45,19,1,7,19,0,0
2858,25,169,45,7,0,7,2,0,1
2859,55,244,35,14,1,7,12,0,0
2860,53,271,50,24,1,7,6,0,0
2861,41,224,50,11,1,5,2,1,1
2862,45,283,35,5,1,11,0,0,0
2863,52,251,35,8,0,3,8,0,1
2864,43,90,45,9,1,8,1,0,0
2865,94,289,35,10,1,5,1,0,1
2866,98,343,40,21,0,7,11,0,1
2867,43,328,130,39,1,10,1,0,0
2868,82,269,65,8,0,5,2,0,0
2869,28,163,35,3,0,6,0,0,0
2870,61,82,40,15,1,12,9,0,1
2871,23,204,40,13,1,5,13,1,0
2872,84,353,60,10,0,9,3,0,0
2873,71,230,30,10,1,5,4,0,0
2874,112,227,40,9,0,3,8,1,1
2875,14,154,35,9,0,3,0,0,1
2876,14,278,60,27,1,6,15,1,0
2877,74,324,85,9,0,9,3,0,0
2878,77,163,30,8,0,8,7,0,1
2879,55,143,36,23,0,5,13,0,1
2880,49,332,55,33,1,10,10,0,0
2881,26,193,30,9,0,5,0,1,1
2882,91,147,70,16,0,11,8,1,1
2883,47,94,50,6,0,4,0,1,1
2884,70,146,50,15,0,7,8,1,1
2885,66,186,50,17,1,7,0,0,1
2886,104,259,30,13,1,11,3,0,1
2887,105,107,35,6,0,8,5,0,1
2888,26,369,60,7,0,13,4,0,0
2889,48,279,50,4,0,7,4,1,0
2890,112,152,35,6,1,7,4,0,0
2891,91,331,40,13,0,12,5,0,1
2892,78,255,40,12,1,9,8,1,0
2893,105,322,79,9,0,9,7,0,1
2894,47,185,65,32,0,6,13,0,1
2895,81,134,75,12,1,9,0,0,0
2896,26,100,175,13,0,8,0,0,1
2897,84,317,40,4,0,8,1,1,1
2898,14,60,40,16,0,9,10,0,1
2899,91,120,65,11,0,9,4,0,1
2900,30,108,39,9,0,7,4,0,1
2901,168,131,20,9,0,8,7,0,1
2902,20,308,120,13,0,5,7,0,1
2903,51,139,40,8,1,11,0,0,1
2904,27,266,65,8,1,7,8,0,1
2905,65,183,60,9,1,10,5,0,1
2906,126,277,55,15,1,10,1,1,1
2907,98,288,30,8,1,7,7,1,0
2908,26,334,45,11,0,4,11,0,0
2909,113,163,25,10,1,3,4,1,0
2910,73,164,180,12,0,9,10,0,0
2911,76,326,60,33,0,9,21,0,1
2912,56,135,39,12,0,6,4,0,0
2913,40,99,45,9,1,7,2,0,1
2914,46,307,35,11,0,7,9,0,1
2915,49,331,60,9,0,9,2,0,1
2916,24,132,45,16,0,9,6,0,1
2917,97,352,40,11,0,9,5,0,0
2918,91,293,30,9,1,12,9,0,0
2919,105,268,60,8,0,7,1,0,0
2920,45,108,35,7,0,3,2,0,1
2921,51,76,35,11,0,7,1,0,1
2922,70,362,40,8,0,5,8,0,1
2923,26,355,50,4,0,4,4,0,1
2924,84,328,75,16,1,11,10,1,0
2925,45,182,45,15,1,5,11,0,0
2926,91,374,30,9,1,8,4,0,0
2927,52,363,19,11,0,7,0,0,0
2928,70,194,45,12,0,8,6,1,1
2929,80,145,50,17,0,11,10,0,0
2930,26,282,80,10,0,6,3,0,1
2931,62,330,50,21,0,4,16,1,0
2932,19,268,40,8,0,6,3,1,1
2933,35,72,40,18,0,4,16,0,0
2934,100,338,30,13,0,7,8,1,0
2935,63,104,60,4,0,10,0,0,1
2936,17,201,55,8,1,5,6,1,1
2937,33,375,35,20,0,8,5,0,0
2938,60,223,50,19,1,10,13,1,1
2939,104,318,35,10,0,9,9,1,1
2940,168,197,45,14,1,8,9,0,0
2941,29,212,70,16,0,4,13,0,1
2942,48,270,75,20,1,9,0,1,1
2943,30,338,40,6,0,6,0,0,0
2944,47,362,180,25,0,7,4,0,0
2945,69,311,55,30,1,9,20,1,0
2946,72,227,55,14,1,8,0,0,0
2947,80,288,55,21,0,13,0,0,1
2948,46,99,75,9,0,6,0,0,1
2949,24,112,100,12,0,4,11,0,1
2950,30,183,40,8,1,8,0,0,0
2951,31,136,55,14,0,8,4,1,1
2952,70,360,15,6,0,3,5,0,0
2953,36,330,35,5,0,9,0,1,0
2954,53,189,50,19,1,10,8,0,1
2955,35,102,50,11,0,6,7,0,1
2956,84,312,30,15,0,9,3,0,1
2957,30,247,50,16,0,9,9,1,1
2958,112,321,65,28,1,11,6,1,1
2959,42,189,24,8,1,7,2,0,0
2960,12,300,45,11,1,3,10,1,0
2961,61,176,25,12,0,3,2,0,0
2962,112,280,80,22,0,12,12,0,0
2963,67,93,30,10,0,8,9,1,1
2964,44,286,65,5,1,8,2,0,1
2965,48,247,35,6,0,6,0,0,1
2966,70,210,50,5,1,5,3,0,1
2967,168,333,45,24,1,9,0,0,0
2968,83,256,65,33,1,9,10,1,1
2969,120,340,48,33,0,5,5,1,0
2970,53,339,100,19,0,10,15,0,1
2971,48,260,35,19,0,3,2,0,0
2972,65,217,27,9,1,10,8,0,1
2973,38,123,60,10,0,7,7,1,0
2974,62,300,60,29,1,5,3,1,0
2975,38,309,45,16,0,7,10,0,1
2976,42,339,45,10,0,3,6,0,0
2977,105,343,140,35,0,10,6,0,0
2978,98,273,95,39,0,12,12,0,1
2979,64,331,75,12,1,9,5,0,0
2980,29,178,50,5,1,7,4,0,1
2981,32,334,28,8,1,6,1,1,1
2982,49,173,40,16,0,6,16,0,0
2983,84,274,45,19,0,7,0,0,1
2984,29,289,45,14,0,6,6,0,1
2985,104,296,95,33,0,9,15,0,1
2986,84,317,40,4,0,8,1,1,1
2987,19,280,45,21,1,9,16,0,0
2988,61,205,75,14,0,12,4,1,0
2989,36,248,85,21,1,8,14,0,1
2990,72,297,20,35,0,6,0,0,1
2991,55,352,60,25,1,12,3,0,1
2992,41,138,45,8,0,2,3,0,1
2993,21,221,100,3,1,2,2,0,1
2994,50,188,40,13,0,8,8,0,1
2995,29,272,70,11,0,7,8,0,0
2996,72,259,40,18,1,8,10,0,0
2997,47,334,35,9,0,3,9,1,1
2998,23,126,50,14,0,5,6,0,1
2999,85,146,45,5,0,10,1,1,1
3000,87,354,80,8,1,4,6,1,0
3001,70,365,60,25,1,9,4,0,1
3002,74,283,65,17,0,5,5,0,0
3003,111,347,60,13,1,7,12,0,1
3004,91,330,99,7,0,10,4,1,1
3005,46,235,80,21,0,5,20,1,1
3006,100,379,35,7,0,4,1,0,0
3007,79,285,60,10,0,9,9,0,1
3008,70,252,35,9,1,10,7,1,0
3009,19,175,120,8,0,3,4,0,1
3010,10,358,40,13,0,8,8,0,0
3011,31,212,40,23,0,6,19,0,0
3012,54,165,59,41,1,10,17,0,0
3013,112,221,50,26,1,7,17,1,0
3014,70,223,30,11,1,8,6,0,1
3015,16,131,75,18,0,8,10,1,0
3016,62,205,30,12,1,9,4,1,0
3017,46,340,35,19,0,9,7,0,0
3018,168,215,45,6,1,12,3,0,1
3019,28,275,50,23,0,7,7,0,1
3020,35,182,40,7,1,3,2,0,0
3021,75,195,20,40,0,4,13,0,1
3022,140,349,35,56,0,9,0,0,1
3023,98,214,25,11,0,3,5,1,1
3024,42,239,48,9,1,9,0,1,1
3025,43,120,25,18,0,8,3,1,1
3026,45,351,110,32,0,8,24,0,1
3027,56,110,45,13,0,8,3,0,1
3028,168,187,40,11,0,11,10,0,0
3029,105,99,50,9,0,3,9,0,0
3030,62,77,25,10,0,6,10,0,0
3031,47,338,75,46,0,9,23,0,1
3032,67,99,50,6,0,5,4,0,0
3033,68,351,40,5,0,11,0,1,0
3034,92,205,90,2,0,12,0,0,1
3035,35,337,45,10,0,4,5,0,0
3036,62,281,40,11,0,4,4,0,0
3037,91,102,65,22,0,10,14,0,1
3038,126,306,39,5,1,11,0,0,1
3039,52,356,55,16,0,8,4,1,0
3040,63,351,60,10,0,8,2,0,1
3041,40,99,45,9,1,7,2,0,1
3042,80,144,50,12,1,5,4,0,0
3043,51,284,35,17,1,5,11,0,0
3044,48,113,80,15,0,5,3,1,0
3045,30,191,40,16,0,6,0,1,1
3046,52,181,50,11,0,4,0,0,0
3047,76,169,65,6,1,5,0,0,1
3048,75,112,50,29,0,8,15,0,0
3049,47,192,50,16,0,10,12,1,1
3050,40,351,25,13,0,9,5,0,0
3051,44,130,35,11,0,8,1,0,1
3052,112,333,80,44,1,10,28,1,0
3053,84,369,56,4,0,5,2,1,0
3054,99,306,50,14,0,10,0,1,1
3055,96,209,70,7,0,2,0,0,1
3056,15,300,30,10,0,6,0,0,1
3057,51,319,75,18,0,9,9,1,0
3058,29,168,40,12,0,8,1,0,0
3059,161,293,60,18,0,14,5,0,1
3060,119,343,90,19,0,10,15,0,0
3061,89,334,65,11,0,10,1,0,0
3062,38,147,35,9,0,4,7,0,1
3063,70,342,50,4,1,5,2,1,0
3064,97,352,40,11,0,9,5,0,0
3065,22,334,60,26,0,8,3,1,1
3066,40,337,150,20,0,7,4,1,0
3067,71,230,30,10,1,5,4,0,0
3068,40,158,60,21,0,8,14,0,1
3069,31,313,75,12,1,6,5,0,1
3070,50,118,50,13,1,6,11,0,1
3071,19,347,40,9,1,9,0,1,1
3072,34,129,60,14,0,2,12,0,1
3073,84,237,65,37,1,9,16,0,0
3074,66,205,55,13,0,6,1,1,1
3075,70,99,60,1,1,8,1,0,0
3076,83,55,20,7,1,7,7,1,1
3077,39,242,65,6,1,4,2,0,0
3078,42,304,45,8,1,7,5,1,0
3079,34,242,45,12,1,12,2,0,1
3080,26,335,30,12,1,8,0,0,1
3081,34,262,50,11,0,10,0,0,1
3082,56,366,25,16,0,6,6,0,0
3083,29,313,35,5,0,4,2,1,0
3084,56,352,60,8,1,5,3,0,0
3085,98,312,60,29,1,10,17,0,1
3086,91,360,130,13,0,11,11,0,1
3087,119,230,130,16,1,8,10,0,1
3088,50,126,30,3,1,10,2,0,0
3089,13,380,65,17,1,14,10,0,0
3090,90,188,75,13,1,8,9,1,1
3091,50,183,40,10,1,8,1,1,0
3092,105,155,25,7,0,7,6,0,0
3093,43,127,25,10,0,5,9,0,1
3094,49,163,40,22,0,3,12,0,0
3095,81,319,20,7,1,2,5,0,0
3096,98,336,100,25,0,5,16,0,1
3097,22,246,45,7,1,6,7,0,0
3098,38,240,50,22,1,7,11,0,1
3099,18,190,32,11,0,4,3,0,0
3100,51,339,43,15,1,9,14,1,0
3101,63,249,40,7,1,4,7,1,0
3102,50,319,60,5,1,5,5,0,1
3103,8,258,35,10,1,11,7,0,0
3104,67,336,30,12,0,4,5,0,1
3105,20,259,40,15,0,5,8,0,1
3106,98,343,40,21,0,7,11,0,1
3107,41,356,65,11,1,10,10,0,0
3108,75,120,24,8,0,5,2,1,0
3109,56,205,60,6,0,9,0,0,1
3110,79,107,55,15,1,11,7,0,1
3111,67,141,50,13,0,7,12,0,0
3112,84,258,35,12,0,5,6,0,0
3113,119,339,150,26,0,12,6,0,0
3114,114,158,25,12,1,5,5,0,1
3115,98,289,40,21,0,12,13,0,1
3116,26,228,40,7,0,8,3,0,1
3117,25,303,45,12,0,7,12,0,0
3118,28,112,75,6,1,5,0,0,0
3119,112,355,50,35,0,12,20,0,1
3120,74,245,50,17,1,11,4,1,0
3121,96,121,50,11,0,5,7,1,1
3122,112,336,100,19,0,8,15,0,1
3123,96,356,30,14,0,9,7,1,0
3124,60,234,40,18,1,8,12,0,1
3125,8,179,60,5,1,7,0,0,0
3126,73,157,75,9,0,5,6,1,1
3127,67,335,60,8,1,3,7,0,1
3128,81,163,30,6,0,11,4,0,0
3129,168,104,70,15,1,7,10,0,1
3130,46,197,40,6,0,2,0,0,0
3131,34,130,40,4,1,3,3,1,1
3132,44,254,55,22,1,9,13,1,0
3133,168,301,65,26,0,9,0,1,0
3134,98,314,56,25,0,9,11,0,0
3135,104,345,15,7,0,8,5,0,0
3136,28,112,45,6,1,4,2,0,0
3137,67,155,30,8,1,7,5,0,0
3138,33,350,30,12,0,3,5,0,1
3139,70,127,30,7,1,9,1,0,1
3140,83,377,40,18,1,2,14,0,0
3141,74,208,25,29,0,6,15,0,1
3142,45,161,40,12,0,7,9,0,1
3143,77,205,100,20,0,8,10,0,1
3144,35,183,35,11,0,8,8,1,0
3145,112,233,45,43,1,7,19,0,1
3146,36,245,65,14,0,7,1,1,1
3147,57,118,40,10,0,2,0,0,0
3148,32,162,60,5,0,5,4,1,1
3149,17,227,36,11,0,11,11,0,0
3150,59,159,75,23,0,10,9,0,1
3151,62,81,120,13,0,7,2,1,0
3152,89,279,50,14,1,6,3,0,0
3153,59,370,75,17,0,11,10,0,0
3154,81,336,30,4,0,8,0,1,1
3155,105,347,59,15,0,10,11,1,0
3156,32,230,40,14,0,8,1,1,0
3157,84,90,50,5,0,5,1,0,1
3158,20,204,24,23,1,8,13,0,1
3159,72,215,30,13,0,8,11,0,0
3160,72,316,40,18,0,2,10,0,1
3161,38,81,65,7,1,10,5,0,0
3162,56,338,15,8,0,6,0,0,0
3163,46,190,50,12,0,7,5,1,0
3164,22,338,50,9,0,7,7,0,1
3165,33,148,50,24,0,7,11,0,1
3166,98,213,75,33,1,13,25,0,1
3167,91,346,95,13,0,13,0,1,1
3168,63,364,34,6,0,12,3,1,0
3169,98,74,50,14,0,4,10,0,1
3170,62,177,85,27,0,9,5,0,1
3171,78,252,50,9,0,5,2,0,1
3172,73,286,30,12,1,9,0,1,0
3173,102,360,50,14,1,3,9,0,0
3174,124,215,40,27,1,4,11,1,0
3175,112,296,235,41,1,2,20,0,1
3176,56,279,70,19,0,7,2,1,1
3177,1,190,45,9,1,7,0,0,0
3178,112,167,65,13,0,10,1,0,1
3179,24,268,50,4,0,5,2,0,0
3180,84,117,35,8,1,9,4,0,1
3181,74,324,85,9,0,9,3,0,0
3182,73,107,40,11,0,4,2,0,0
3183,70,206,135,11,0,7,6,1,1
3184,126,241,197,23,0,7,13,1,0
3185,21,111,80,8,1,8,0,0,1
3186,52,260,50,13,0,4,7,0,1
3187,40,283,45,22,0,9,8,0,1
3188,13,233,70,11,0,13,11,0,1
3189,37,299,18,14,1,6,4,0,0
3190,45,129,110,7,0,7,4,0,1
3191,112,191,50,17,1,11,6,0,0
3192,28,233,60,8,1,8,2,0,1
3193,125,347,50,46,0,6,22,1,1
3194,28,138,45,16,0,11,9,0,1
3195,64,346,45,20,0,4,4,0,1
3196,59,114,100,14,0,2,7,0,1
3197,84,350,60,24,0,5,13,0,0
3198,26,199,50,38,1,10,13,1,1
3199,22,130,40,10,1,4,10,0,1
3200,112,104,50,11,0,12,1,0,1
3201,85,298,50,11,0,4,4,0,1
3202,168,339,75,16,0,6,2,0,0
3203,101,340,80,25,0,11,10,1,1
3204,69,365,40,37,0,6,11,0,1
3205,112,126,65,11,0,7,5,0,1
3206,49,307,48,19,1,8,14,1,0
3207,26,161,40,31,0,12,19,0,0
3208,34,130,35,14,0,2,3,0,1
3209,49,275,40,14,0,8,2,0,1
3210,19,283,48,7,0,7,6,1,1
3211,70,170,50,14,0,1,8,0,0
3212,10,273,50,7,1,9,0,0,0
3213,97,314,100,17,0,8,0,0,1
3214,168,353,40,29,0,5,13,1,0
3215,96,150,32,21,1,7,4,1,0
3216,76,315,32,13,1,7,10,0,0
3217,82,214,54,48,1,10,20,0,1
3218,29,274,80,14,1,8,11,1,1
3219,112,294,55,17,0,7,11,0,1
3220,76,280,20,24,1,14,3,1,1
3221,92,265,50,42,0,8,27,0,0
3222,168,267,85,33,0,8,23,0,0
3223,31,130,54,14,0,6,11,0,1
3224,51,319,75,18,0,9,9,1,0
3225,66,207,40,14,0,7,8,0,1
3226,31,342,40,10,0,7,2,0,1
3227,27,340,25,5,1,4,4,1,0
3228,50,339,50,33,1,10,14,0,0
3229,105,247,45,26,1,7,12,0,1
3230,49,343,50,24,0,9,17,0,0
3231,102,338,40,23,1,12,14,0,1
3232,70,181,40,9,0,11,3,0,0
3233,59,342,27,16,0,8,5,0,0
3234,35,133,25,7,0,6,3,0,1
3235,6,312,70,18,0,9,3,1,0
3236,59,223,50,16,0,4,11,0,1
3237,8,322,55,11,1,11,1,1,0
3238,84,144,30,5,0,9,4,0,1
3239,45,170,80,16,1,11,6,0,1
3240,40,283,45,22,0,9,8,0,1
3241,73,159,30,24,1,7,22,0,0
3242,93,168,70,20,0,9,4,0,1
3243,108,303,90,1,0,12,0,0,1
3244,37,210,40,15,1,6,6,0,0
3245,53,243,60,14,0,8,5,0,1
3246,28,171,50,26,0,5,16,0,0
3247,53,328,40,17,0,5,1,0,1
3248,57,282,27,4,1,8,2,0,0
3249,13,357,68,2,0,12,0,1,1
3250,10,234,40,19,1,4,6,0,0
3251,98,190,60,20,1,7,4,0,1
3252,112,355,55,20,0,9,13,1,0
3253,25,127,35,7,1,6,6,0,0
3254,32,339,40,8,0,3,1,1,1
3255,14,205,25,12,1,7,8,0,0
3256,31,126,60,12,0,2,8,1,0
3257,3,364,40,4,0,9,2,0,0
3258,47,235,45,22,1,8,12,0,1
3259,39,242,60,8,1,9,0,0,0
3260,90,327,30,24,0,5,16,1,1
3261,56,335,15,6,1,6,3,0,0
3262,74,273,40,18,1,8,8,0,0
3263,54,183,40,6,0,8,5,0,1
3264,75,246,27,15,1,7,0,0,1
3265,26,293,52,18,0,7,1,1,0
3266,47,359,50,12,1,9,5,0,0
3267,23,278,35,21,1,9,13,0,1
3268,30,172,55,7,0,7,1,0,1
3269,52,71,56,20,0,5,5,1,1
3270,56,136,100,19,0,7,11,0,1
3271,84,165,68,19,0,11,6,0,0
3272,30,327,45,12,0,7,0,0,1
3273,92,162,50,5,0,9,0,1,1
3274,77,114,35,6,0,12,1,1,0
3275,112,127,50,10,1,5,3,0,0
3276,34,91,55,23,1,5,17,0,0
3277,53,157,50,21,0,6,3,0,1
3278,57,184,75,23,1,8,18,0,1
3279,77,67,65,21,0,6,0,1,1
3280,77,151,45,17,1,5,7,0,1
3281,54,306,127,11,0,7,10,0,0
3282,83,287,40,14,0,8,2,0,1
3283,54,195,50,11,0,11,0,0,1
3284,19,206,35,5,1,4,4,0,0
3285,56,95,100,19,0,8,11,0,1
3286,105,167,45,13,0,10,5,0,0
3287,78,283,30,17,1,8,7,0,0
3288,48,290,35,9,1,10,4,0,0
3289,48,268,48,12,1,9,7,0,1
3290,21,303,50,22,1,8,1,1,1
3291,43,221,60,16,0,11,7,1,1
3292,52,357,45,4,0,9,3,1,0
3293,77,196,45,17,0,5,5,0,1
3294,91,337,200,23,0,8,14,0,1
3295,51,339,43,15,1,9,14,1,0
3296,60,715,95,10,0,7,3,0,1
3297,26,237,35,6,0,4,2,1,1
3298,119,321,99,16,0,9,0,0,0
3299,168,270,25,8,0,5,8,1,0
3300,15,389,45,15,1,12,1,1,1
3301,55,309,50,20,0,6,5,0,1
3302,42,321,80,16,0,4,0,0,1
3303,82,345,50,40,0,7,9,1,1
3304,74,90,35,11,1,7,6,0,0
3305,105,291,29,9,1,10,1,0,0
3306,22,130,40,10,1,4,10,0,1
3307,59,360,45,12,0,5,4,1,0
3308,91,194,25,15,1,5,12,0,0
3309,17,119,60,8,0,7,2,0,1
3310,51,106,61,8,0,4,3,0,1
3311,54,145,80,13,0,5,10,0,1
3312,70,336,60,33,0,7,15,1,0
3313,84,340,75,42,0,10,1,0,0
3314,27,232,45,18,0,3,0,0,1
3315,126,262,50,27,1,8,19,0,1
3316,72,76,40,12,0,7,12,0,0
3317,30,114,42,42,1,10,27,0,1
3318,86,202,30,7,0,5,1,1,1
3319,61,255,35,15,0,9,5,0,1
3320,26,282,80,10,0,6,3,0,1
3321,44,316,65,31,0,9,1,0,0
3322,27,83,35,5,0,3,5,0,1
3323,26,355,50,4,0,4,4,0,1
3324,17,356,24,7,0,11,4,0,0
3325,69,316,60,20,0,11,13,0,0
3326,23,77,40,14,0,3,7,1,1
3327,12,115,50,8,1,6,6,0,1
3328,87,317,75,8,0,11,0,1,1
3329,53,180,50,19,0,7,5,1,0
3330,89,334,65,11,0,10,1,0,0
3331,14,117,35,15,1,5,6,0,0
3332,68,159,32,9,0,9,0,0,1
3333,44,345,25,8,1,9,5,0,0
3334,78,235,30,23,1,6,11,0,1
3335,98,201,50,5,0,7,0,1,1
3336,18,167,50,5,0,7,4,0,1
3337,49,332,65,16,0,9,14,0,1
3338,36,364,40,3,0,9,1,0,1
3339,50,167,45,14,0,9,10,1,1
3340,40,336,35,15,1,4,9,0,0
3341,104,259,30,13,1,11,3,0,1
3342,41,263,35,10,1,6,8,0,1
3343,76,197,50,26,0,7,19,1,1
3344,59,339,45,13,0,8,2,0,1
3345,112,300,55,32,1,8,2,0,1
3346,25,348,35,5,1,6,3,0,0
3347,168,181,35,9,0,10,4,0,0
3348,30,178,45,19,1,12,7,0,1
3349,65,299,30,9,0,13,2,0,0
3350,77,325,40,16,0,7,1,0,0
3351,48,227,50,37,1,9,23,0,0
3352,76,167,40,10,1,10,6,0,0
3353,84,308,120,25,1,11,10,0,1
3354,37,251,50,9,1,11,3,0,1
3355,58,178,39,5,1,4,1,1,1
3356,66,150,50,9,0,7,3,0,0
3357,84,347,60,13,0,4,4,0,1
3358,70,134,45,5,0,9,1,0,1
3359,91,178,100,12,0,6,6,0,1
